English,Translation
"{changeDir} output for <span><img class=""effect-feature"" src=""{icon}"" /><strong>{feature}</strong></span> by <strong>{percent}%.</strong>","{changeDir} a produção de <span><img class=""effect-feature"" src=""{icon}"" / ><strong>{feature}</strong> em <strong>{percent}%.</strong>"
{changeDir} the CO2 emissions for these processes by <strong>{percent}%.</strong>,{changeDir} emissões de CO₂ para esses processos em <strong>{percent}%.</strong>
{changeDir} the amount of sea level rise by {amount}mm/year.,{changeDir} a quantidade de elevação do nível do mar em {amount} mm/ano.
"{changeDir} the chance of ""{event}"" by {amount}.","{changeDir} a chance de ""{event}"" em {amount}."
{changeDir} the global temperature by {amount}<strong>°c</strong>.,{changeDir} a temperatura global em {amount}<strong>°c</strong>.
{changeDir} the rate of sea level rise by {amount}mm/year.,{changeDir} a taxa de aumento do nível do mar em {amount}mm/ano.
{changeDir} world contentedness by <strong>{amount}</strong>.,{changeDir} aprovação mundial em <strong>{amount}</strong>.
{changeDir} world contentedness by {amount}.,{changeDir} aprovação mundial por {amount}.
{changeDir} {kind} of {tag} by {icon}{amount}{unit}.,{changeDir} {kind} de {tag} em {icon}{amount}{unit}.
{changeDir} {label} for {tag} by <strong>{amount}</strong>.,{changeDir} {label} para {tag} por <strong>{percent}</ strong>.
"{changeDir} {name} supply by <img src=""{icon}"">{amount}.","{changeDir} o fornecimento de {name} em <img src=""{icon}"">{amount}."
{changeDir} {name} supply by <strong>{percent}%.</strong>,{changeDir} fornecimento de {name} em <strong>{percent}%.</strong>
{changeDir} {name} supply by [{icon}]{amount}.,{changeDir} o fornecimento de {name} em [{icon}]{amount}.
{changeDir} {resource} demand for {tag} by {amount}.,{changeDir} a demanda de {resource} de {tag} em {amount}.
{changeDir} {tag} output by <strong>{percent}%.</strong>,{changeDir} a produção de {tag} em <strong>{percent}%.</strong>
{changeDir} {type} emissions for {tag} by <strong>{amount}</strong>.,{changeDir} emissões de {type} por {tag} em <strong>{amount}</strong>.
{cost} yrs,{cost} anos
{disaster} in {region},{disaster} em {region}
"{emissionsBefore} to <img src=""{icon}"">{emissionsAfter}. This is a {emissionsChange}% change of all emissions.","{emissionsBefore} para <img src=""{icon}"">{emissionsAfter}. Esta é uma variação de {emissionsChange}% de todas as emissões."
"{fromAmount} to {toAmount}<img src=""{icon}"">.","{fromAmount} para {toAmount}<img src=""{icon}"">."
"{name} is opposed to this. If you implement it, your relationship will worsen by -<img src='{icon}' />.","{name} se opõem a isso. Se você implementá-lo, seu relacionamento piorará em -<img src='{icon}' / >."
"{name} supports this. If you implement it, your relationship will improve by +<img src='{icon}' />.","{name} apoiam isso. Se você implementá-lo, seu relacionamento melhorará em +<img src='{icon}' />."
{name} will be unavailable while this project is active.,{name} ficará indisponível enquanto este projeto estiver ativo.
{points} {kind} points are allocated to this project,{points} {kind} pontos estão investidos neste projeto
{region} is now {income} income.,O nível de renda para {region} tornou-se {income}.
{type} emissions,emissões de {type}
{years} yrs left,{years} anos restantes
↑ Swipe this card up and hold to add it to your plan ↑,↑ Passe este cartão para cima e mantenha para adicioná-lo ao seu plano ↑
Swipe sideways to see other projects,Deslize para o lado para ver outros projetos
The Malthusian,Malthusianos
"The original anti-natalist.

Maintain high levels of consumption in global North and stabilize the biosphere at the expense of the impoverished multitude. One has to be ruthless to defuse the population bomb.

'The freedom to breed is intolerable.' Garrett Hardin","O antinatalista original.

Mantém altos níveis de consumo no Norte global e estabiliza a biosfera em sacrifício dos mais pobres. É preciso ser implacável para neutralizar a bomba populacional.

'A liberdade de reprodução é intolerável.' Garrett Hardin"
Population projects are substantially cheaper.,Projetos populacionais ficam substancialmente mais baratos.
"Lifeboats, nature, borders, famines","Botes salva-vidas, natureza, fronteiras, fomes"
The Utopian,Utopistas
"'Nature, relieved by the relaxation of man's work, would be recovering her ancient beauty, and be teaching men the old story of art.' William Morris","""A natureza, aliviada pelo relaxamento do trabalho do homem, estaria recuperando sua antiga beleza e ensinando aos homens a velha história da arte."" William Morris"
"Limits, Protection, and Restoration projects are cheaper.","Projetos de Limitações, Proteção e Recuperação ficam mais baratos."
"Poetry, stained glass, sci-fi, lost causes, sentimentality","Poesia, vitrais, ficção científica, causas perdidas e sentimentalismo."
The Consumerist,Consumistas
"'You wanna live fancy? Live in a big mansion?
Party in France? You better work, bitch.' Britney Spears","Quer viver no luxo? Numa grande mansão? Festas na França? É bom trabalhar, vadia.' Britney Spears"
The contentedness of upper-middle and upper income regions recovers more quickly.,A aprovação das regiões de renda média-alta e alta se recupera mais rápido.
"Luxury cruises, straws, Black Friday, the TV show 'Friends'","Cruzeiros de luxo, canudos, promoções da 'Black Friday', o seriado 'Friends'"
The Posadist,Posadistas
"Nuclear war is the only way to overthrow capitalism. Awaiting our socialist alien allies.

'We do not have a fantasist or idealist position with regard to flying saucers. As we accept that they exist, we want to use all means at hand, including those from outside of this planet.' J. Posadas","Guerra nuclear é o único meio de derrubar o capitalismo. Aguardamos pelos nossos aliados socialistas alienígenas.'Não temos uma posição fantasiosa ou idealista em relação aos discos voadores. Como aceitamos que eles existem, queremos usar todos os meios disponíveis, incluindo aqueles de fora deste planeta.' J. Posadas"
Nuclear projects are substantially cheaper.,Projetos nucleares ficam substancialmente mais baratos.
"UFOs, dolphins, water-birthing, telekinesis","OVNIs, golfinhos, parto na água, telecinese"
The Fanonist,Fanonistas
"Revolutionaries in the global South.

'For a colonized people the most essential value, because the most concrete, is first and foremost the land: the land which will bring them bread and, above all, dignity.' Frantz Fanon.","Revolucionários no Sul global.
'Para um povo colonizado, o valor mais essencial, porque o mais concreto, é antes de tudo a terra: a terra que lhe trará pão e, sobretudo, dignidade.' Frantz Fanon."""
The contentedness of lower and lower-middle income regions recovers more quickly.,A aprovação das regiões de renda média-baixa e baixa se recupera mais rápido.
"Psychoanalysis, internationalism, poetry, revolution","Psicanálise, internacionalismo, poesia, revolução"
The Ecofeminist,Ecofeministas
"Patriarchy dominates both nature and women, and thus must be overthrown.

'When women today attempt to change society's domination of nature, they are acting to overturn modern constructions of nature and women as culturally passive and subordinate.' Carolyn Merchant","O patriarcado domina tanto a natureza quanto as mulheres e, portanto, deve ser derrubado.
'Quando as mulheres de hoje tentam mudar a dominação da natureza pela sociedade, elas estão agindo para derrubar as construções modernas da natureza e das mulheres como culturalmente passivas e subordinadas.' Carolyn Merchant"
"Food, Agriculture, and Protection projects are cheaper.","Projetos de Alimentação, Agricultura e Proteção ficam mais baratos."
"Lichen, composting, Ursula Le Guin, tardigrades","Líquen, compostagem, Ursula Le Guin, tardígrados"
The Authoritarian,Autoritários
'Intolerance of ambiguity is the mark of an authoritarian personality.' Theodor Adorno,"""A intolerância à ambiguidade é a marca de uma personalidade autoritária."" Theodor Adorno"
You won't lose if contentedness dips below 0.,Não perderá se a aprovação ficar abaixo de 0.
"Shiny leather boots, cults of personality, daddy issues","Botas de couro brilhantes, cultos à personalidade, fixação com a figura paterna"
The Accelerationist,Aceleracionistas
'We declare that only a Promethean politics of maximal mastery over society and its environment is capable of either dealing with global problems or achieving victory over capital.' Accelerationist Manifesto,Declaramos que apenas uma política prometeica de domínio máximo sobre a sociedade e seu ambiente é capaz de lidar com problemas globais ou alcançar a vitória sobre o capital. ' Manifesto Aceleracionista
[research] Research points cost less [political_capital] political capital.,[research] Pontos de Investigação custam menos [political_capital] capital político.
"Drum 'n' bass, Wal-Mart [socialist], fragment on machines, asteroid mining","Bateria e baixo, grandes redes de supermercados [socialista], Fragmento sobre Máquinas (Grundrisse), mineração de asteróides"
The Environmentalist,Ambientalistas
"'The more clearly we can focus our attention on the wonders and realities of the universe about us, the less taste we shall have for destruction.' Rachel Carson","Quanto mais claramente pudermos concentrar nossa atenção nas maravilhas e realidades do universo ao nosso redor, menos gosto teremos pela destruição. ' Rachel Carson"
Restoration projects are substantially cheaper.,Projetos de recuperação ficam substancialmente mais baratos.
"Fancy bicycles, hiking, bird-watching, granola, sandals, philanthropists","Bicicletas extravagantes, caminhadas, observação de pássaros, granola, sandálias, filantropos"
The Animal Liberationist,Liberacionistas Animais
"Fighting for animal rights, fighting for a world without pain.

'The question is not, can they reason? Nor can they talk? But, can they suffer?' Jeremy Bentham","""Lutando pelos direitos dos animais, lutando por um mundo sem dor.
'A questão não é, eles podem raciocinar? Nem eles podem falar? Mas, eles podem sofrer?' Jeremy Bentham"""
