English,Translation
%{changeDir} world contentedness by [b]%{amount}[/b].,[contentedness] 世界の満足度は、[b]%{amount}[/b]%{changeDir} 。
%{changeDir} world contentedness by %{amount}.,世界の満足度は、%{amount}%{changeDir}。
%{changeDir} %{kind} of %{tag} by [b]%{tipAmount}[/b].,%{tag}の%{kind} が [b]%{tipAmount}[/b]%{changeDir}。
%{changeDir} %{label} for %{tag} by [b]%{amount}[/b].,%{tag}のための%{label}が、[b]%{amount}[/b] %{changeDir}
"%{changeDir} %{name} supply by [i]%{icon}[/i]%{amount}.","%{name}の供給量は、[i]%{icon}[/i]%{amount}%{changeDir}。（現在の供給量の%{percent}% ）"
%{changeDir} %{name} supply by [b]%{percent}%.[/b],%{name} の供給が、[b]%{percent}%[/b]%{changeDir}
%{changeDir} %{name} supply by [{icon}]%{amount}.,%{name} の供給は、[{icon}]%{amount}%{changeDir} 。
%{changeDir} %{resource} demand for %{tag} by %{amount}.,%{tag}の%{resource}の需要が %{amount}に%{changeDir}。
%{changeDir} %{tag} output by [b]%{percent}%.[/b],%{tag}の生産量が、[b]%{percent}%.[/b] %{changeDir}。
%{changeDir} %{kind} emissions for %{tag} by [b]%{amount}[/b].,%{kind} の排出量が、[b]%{amount}[/b]%{changeDir}
%{cost} yrs,%{cost} 年
%{disaster} in %{region},%{region}で%{disaster}発生
"%{emissionsBefore} to [i]%{icon}[/i]%{emissionsAfter}. This is a %{emissionsChange}% change of all emissions.","%{emissionsBefore} から [i]%{icon}[/i]%{emissionsAfter}になる。これはすべての排出量の%{emissionsChange}%にあたる変化である。"
"%{fromAmount} to %{toAmount}[i]%{icon}[/i].","%{fromAmount} から %{toAmount}[i]%{icon}[/i]になる。"
"%{name} is opposed to this. If you implement it, your relationship will worsen by -[i]%{icon}[/i].",%{name}は、この施策に反対している。もしあなたがこの施策を実行すると、%{name}との関係が悪くなる。－[i]%{icon}[/i]
"%{name} supports this. If you implement it, your relationship will improve by +[i]%{icon}[/i].",%{name}は、この施策に賛成している。もしあなたがこの施策を実行すると、%{name}との関係が良くなる。＋[i]%{icon}[/i]
%{name} will be unavailable while this project is active.,この施策が有効な間は、%{name}が実行できなくなる。
%{points} %{kind} points are allocated to this project,この施策には、%{points} %{kind}ポイントが割り当てられている。
%{region} is now %{income} income.,%{region}が、%{income}になった。
%{kind} emissions,%{kind} の排出量
%{years} yrs left,残り%{years} 年
↑ Swipe this card up and hold to add it to your plan ↑,↑このカードを上にドラッグして一定時間静止すると、計画が実行される。
Swipe sideways to see other projects,横にスワイプして、他のプロジェクトを見る。
The Malthusian,マルサス主義者
"The original anti-natalist.

Maintain high levels of consumption in global North and stabilize the biosphere at the expense of the impoverished multitude. One has to be ruthless to defuse the population bomb.

'The freedom to breed is intolerable.' Garrett Hardin","元祖反出生主義者である。

 北の先進諸国の高い消費水準を維持しながら、貧困層を犠牲にし、生物圏の安定化を図る。人口爆発を回避するには、冷酷である必要がある。

 「繁殖の自由は耐え難い」ギャレット・ハーディン"
Population projects are substantially cheaper.,人口に関わる施策の費用が大幅に下がる。
"Lifeboats, nature, borders, famines",救命ボートの倫理、自然、国境、飢餓も辞さない
The Utopian,理想郷主義者
"'Nature, relieved by the relaxation of man's work, would be recovering her ancient beauty, and be teaching men the old story of art.' William Morris",「人間が活動を控えたことに安堵した自然は、古来の美しさを取り戻し、芸術にまつわる古の物語を語り掛けるだろう。」ウィリアム・モリス
"Limits, Protection, and Restoration projects are cheaper.",活動の制限、自然保護、自然の再生に関わる施策の費用が大幅に下がる。
"Poetry, stained glass, sci-fi, lost causes, sentimentality",詩、ステンドグラス、SF、果たされない計画、感傷的
The Consumerist,消費者の代表
"'You wanna live fancy? Live in a big mansion?
Party in France? You better work, bitch.' Britney Spears",「いい暮らしがしたい？豪邸に住みたい？フランスでパーティーがしたい？それなら努力することよ！」ブリトニー・スピアーズ
The contentedness of upper-middle and upper income regions recovers more quickly.,中高・高所得者層の満足度がより早く回復する。
"Luxury cruises, straws, Black Friday, the TV show 'Friends'",豪華客船、キラキラしたもの、ブラックフライデー、トレンディードラマ。
The Posadist,ポサディスト
"Nuclear war is the only way to overthrow capitalism. Awaiting our socialist alien allies.

'We do not have a fantasist or idealist position with regard to flying saucers. As we accept that they exist, we want to use all means at hand, including those from outside of this planet.' J. Posadas","核戦争こそ資本主義に打ち勝つ唯一の方法である。同志たる共産主義の宇宙人の来訪を待ちわびている。

 「我々は空飛ぶ円盤について空想家や理想主義者と立場を異にしている。我々は彼らの存在を確信しているし、その上で地球内外を問わずあらゆる手段を使いたい。」 J. ポサダス"
Nuclear projects are substantially cheaper.,原子力に関わる施策の費用が大幅に下がる。
"UFOs, dolphins, water-birthing, telekinesis",UFO、イルカ、水中出産、念動力
The Fanonist,ファノニスト
"Revolutionaries in the global South.

'For a colonized people the most essential value, because the most concrete, is first and foremost the land: the land which will bring them bread and, above all, dignity.' Frantz Fanon.","南の発展途上国の革命家。

 「植民地化された人々にとって、本質的に価値を持つ最たるものは、最も現実的な理由で、まず土地なのだ。土地こそが、彼らにパンと、なによりも尊厳をもたらす。」フランツ・ファノン"
The contentedness of lower and lower-middle income regions recovers more quickly.,中低・低所得者層の満足度がより早く回復する。
"Psychoanalysis, internationalism, poetry, revolution",精神分析、国際主義、詩、革命
The Ecofeminist,エコフェミニスト
"Patriarchy dominates both nature and women, and thus must be overthrown.

'When women today attempt to change society's domination of nature, they are acting to overturn modern constructions of nature and women as culturally passive and subordinate.' Carolyn Merchant","家父長制は自然と女性の両方を支配している、それゆえに打ち倒さなければならない。
 「今日の女性が社会の自然への支配を変革しようとするとき、彼女たちは自然と女性が文化的に受動的で従属的であるという現代的な構造を打ち壊すために行動しているのです。」キャロリン・マーチャント"
"Food, Agriculture, and Protection projects are cheaper.",食料・農業・自然保護に関わる施策の費用が大幅に下がる。
"Lichen, composting, Ursula Le Guin, tardigrades",地衣植物、コンポスト、アーシュラ・K・ル＝グウィン、クマムシ
The Authoritarian,権威主義者
'Intolerance of ambiguity is the mark of an authoritarian personality.' Theodor Adorno,曖昧さに対する不寛容は権威主義的人格の証である」。テオドール・アドルノ
You won't lose if contentedness dips below 0.,満足度が0を下回っても、ゲームオーバーにならない。
"Shiny leather boots, cults of personality, daddy issues",ツヤツヤの革靴、個人崇拝、ファザコン
The Accelerationist,加速主義者
'We declare that only a Promethean politics of maximal mastery over society and its environment is capable of either dealing with global problems or achieving victory over capital.' Accelerationist Manifesto,私たちはここに宣言しよう。社会と環境を最大限に支配するプロメテウス主義的政治こそが、地球規模の問題への対処を可能とし、資本を克服することができる。」加速主義者マニフェスト
